stopId,long_name,short_name,latitude,longitude,accusative_case,genitive_case
90000457,Selásskóli,Selásskóli,64.104935,-21.783863,Selásskóla,Selásskóla
90000458,Klambratún,Klambratún,64.135752,-21.916084,Klambratúni,Klambratúns
90000459,Sundagarðar,Sundagarðar,64.150767,-21.87136,Sundagörðum,Sundagarða
90000460,Hlíðar,Hlíðar,64.1338,-21.903618,Hlíðum,Hlíða
90000461,Kringlan,Kringlan,64.132227,-21.893581,Kringlunni,Kringlunnar
90000462,Lokinhamrar / Sporhamrar,Sporhamrar,64.13964819,-21.81205244,Sporhömrum,Sporhamra
90000465,Borgavegur / Sóleyjarimi,Sóleyjarimi,64.150447,-21.795546,Sóleyjarrima,Sóleyjarrima
90000466,Borgir,Borgir,64.150812,-21.794536,Borgum,Borga
90000467,Lokinhamrar / Bláhamrar,Bláhamrar,64.13704889,-21.81043079,Bláhömrum,Bláhamra
90000468,Skólavegur,Skólavegur,64.148905,-21.779652,Skólavegi,Skólavegar
90000469,Egilshöll,Egilshöll,64.148365,-21.771914,Egilshöll,Egilshallar
90000470,Gullengi / Laufengi,Laufengi,64.146931,-21.779582,Laufengi,Laufengis
90000471,Korpúlfsstaðir,Korpúlfsstaðir,64.153308,-21.764408,Korpúlfsstöðum,Korpúlfsstaða
90000472,Gullengi / Borgavegur,Borgavegur,64.147073,-21.783,Borgavegi,Borgavegar
90000473,Lokinhamrar / Vegghamrar,Vegghamrar,64.1385066,-21.80842066,Vegghömrum,Vegghamra
90000474,Lokinhamrar / Sporhamrar,Sporhamrar,64.13975612,-21.81204288,Sporhömrum,Sporhamra
90000475,Lokinhamrar / Leiðhamrar,Leiðhamrar,64.14061955,-21.81704467,Leiðhömrum,Leiðhamra
90000476,Melavegur / Tröllaborgir,Tröllaborgir,64.154643,-21.791903,Tröllaborgum,Tröllaborga
90000477,Melavegur / Goðaborgir,Goðaborgir,64.15389,-21.795382,Goðaborgum,Goðaborga
90000478,Melavegur / Dofraborgir,Dofraborgir,64.153217,-21.796884,Dofraborgum,Dofraborga
90000479,Borgir,Borgir,64.150762,-21.794848,Borgum,Borga
90000480,Gullinbrú / OLÍS,OLÍS,64.137622,-21.808404,OLÍS,OLÍS
90000481,Hlíðar,Hlíðar,64.134129,-21.903928,Hlíðum,Hlíða
90000482,Lokinhamrar / Dverghamrar,Dverghamrar,64.13690804,-21.81259548,Dverghömrum,Dverghamra
90000483,Klambratún,Klambratún,64.136006,-21.916078,Klambratúni,Klambratúns
90000484,Víkurskóli,Víkurskóli,64.152653,-21.779077,Víkurskóla,Víkurskóla
90000485,Melavegur / Goðaborgir,Goðaborgir,64.153038,-21.796901,Goðaborgum,Goðaborga
90000486,Melavegur / Hulduborgir,Hulduborgir,64.154146,-21.793517,Hulduborgum,Hulduborga
90000487,Melavegur / Jötnaborgir,Jötnaborgir,64.154769,-21.79142,Jötnaborgum,Jötnaborga
90000488,Borgavegur / Melavegur,Melavegur,64.150349,-21.794269,Melavegi,Melavegar
90000489,Lokinhamrar / Gerðhamrar,Gerðhamrar,64.13838109,-21.81626106,Gerðhömrum,Gerðhamra
90000490,Strandvegur / Rimaflöt,Rimaflöt,64.14447513,-21.80623178,Rimaflöt,Rimaflatar
90000491,Gagnvegur / Brekkuhús,Brekkuhús,64.138692,-21.77671,Brekkuhúsum,Brekkuhúsa
90000492,Gagnvegur / Vallarhús,Vallarhús,64.139618,-21.781186,Vallarhúsum,Vallarhúsa
90000493,Gagnvegur / Dalhús,Dalhús,64.139361,-21.784849,Dalhúsum,Dalhúsa
90000494,Fjallkonuvegur / Gagnvegur,Gagnvegur,64.139109,-21.789568,Gagnvegi,Gagnvegar
90000495,Fjallkonuvegur / Reykjafold,Reykjafold,64.13774,-21.791092,Reykjafold,Reykjafoldar
90000496,Fjallkonuvegur / Jöklafold,Jöklafold,64.135625,-21.793327,Jöklafold,Jöklafoldar
90000497,Fjallkonuvegur / Frostafold,Frostafold,64.134852,-21.798156,Frostafold,Frostafoldar
90000498,Fjallkonuvegur / Hverafold,Hverafold,64.135784,-21.802317,Hverafold,Hverafoldar
90000499,Funafold,Funafold,64.136535,-21.80702,Funafold,Funafoldar
90000500,Borgavegur,Borgavegur,64.14961035,-21.78891257,Borgavegi,Borgavegar
90000501,Strætóvegur við Vættaborgir,Strætóvegur við Vættaborgir,64.153016,-21.785442,Strætóvegi við Vættaborgir,Strætóvegar við Vættaborgir
90000502,Víkurskóli,Víkurskóli,64.152762,-21.779321,Víkurskóla,Víkurskóla
90000503,Lokinhamrar / Hesthamrar,Hesthamrar,64.13942126,-21.81817641,Hesthömrum,Hesthamra
90000504,Gullinbrú,Gullinbrú,64.133315,-21.813624,Gullinbrú,Gullinbrúar
90000507,Lokinhamrar / Leiðhamrar,Leiðhamrar,64.14053153,-21.81695344,Leiðhömrum,Leiðhamra
90000508,Skógarsel / Árskógar,Árskógar,64.104707,-21.843823,Árskógum,Árskóga
90000509,Íþróttamiðstöð ÍR,Íþróttamiðstöð ÍR,64.102635,-21.850158,Íþróttamiðstöð ÍR,Íþróttamiðstöðvar ÍR
90000510,Skógarsel / Stúfsel,Stúfsel,64.100688,-21.857382,Stúfseli,Stúfsels
90000511,Skógarsel / Stokkasel,Stokkasel,64.098484,-21.851918,Stokkaseli,Stokkasels
90000512,Hólmasel,Hólmasel,64.096777,-21.843647,Hólmaseli,Hólmasels
90000513,Jaðarsel / Holtasel,Holtasel,64.095962,-21.845364,Holtaseli,Holtasels
90000514,Jaðarsel / Látrasel,Látrasel,64.093635,-21.841113,Látraseli,Látrasels
90000515,Jaðarsel / Klyfjasel,Klyfjasel,64.092906,-21.836071,Klyfjaseli,Klyfjasels
90000516,Jaðarsel / Kaldasel,Kaldasel,64.094552,-21.831356,Kaldaseli,Kaldasels
90000517,Jaðarsel / Jakasel,Jakasel,64.09639,-21.827377,Jakaseli,Jakasels
90000518,Egilshöll,Egilshöll,64.148161,-21.772222,Egilshöll,Egilshallar
90000519,Víkurvegur / Borgavegur,Borgavegur,64.145277,-21.774031,Borgavegi,Borgavegar
90000521,Jaðarsel / Seljabraut,Seljabraut,64.097864,-21.827733,Seljabraut,Seljabrautar
90000522,Hólabrekkuskóli,Hólabrekkuskóli,64.107946,-21.81773,Hólabrekkuskóla,Hólabrekkuskóla
90000523,Lokinhamrar / Hesthamrar,Hesthamrar,64.13932725,-21.81839296,Hesthömrum,Hesthamra
90000524,Gerðuberg,Gerðuberg,64.104986,-21.817051,Gerðubergi,Gerðubergs
90000525,Norðurfell / Austurberg,Austurberg,64.101994,-21.817495,Austurbergi,Austurbergs
90000526,Fellaskóli,Fellaskóli,64.101775,-21.82293,Fellaskóla,Fellaskóla
90000527,Biskupsgata,Biskupsgata,64.12567,-21.735857,Biskupsgötu,Biskupsgötu
90000529,Langirimi / Hallsvegur,Hallsvegur,64.140749,-21.793928,Hallsvegi,Hallsvegar
90000530,Langirimi / Flétturimi,Flétturimi,64.142384,-21.792345,Flétturima,Flétturima
90000531,Miðgarður,Miðgarður,64.144566,-21.791284,Miðgarði,Miðgarðs
90000532,Langirimi / Lyngrimi,Lyngrimi,64.146055,-21.787453,Lyngrima,Lyngrima
90000533,Gullengi / Borgavegur,Borgavegur,64.147038,-21.783137,Borgavegi,Borgavegar
90000534,Víkurvegur / Keldnaholt,Keldnaholt,64.139227,-21.772367,Keldnaholti,Keldnaholts
90000535,Gullengi / Laufengi,Laufengi,64.147091,-21.779353,Laufengi,Laufengis
90000536,Skólavegur,Skólavegur,64.149016,-21.779588,Skólavegi,Skólavegar
90000537,Selásbraut / Þverás,Þverás,64.102823,-21.783553,Þverási,Þveráss
90000540,Krókháls / GR,Krókháls / GR,64.125082,-21.775775,Krókhálsi / GR,Krókháls / GR
90000541,Vínlandsleið / Húsasmiðjan,Húsasmiðjan,64.130433,-21.763806,Húsasmiðjunni,Húsasmiðjunnar
90000542,Þúsöld,Þúsöld,64.129225,-21.765284,Þúsöld,Þúsaldar
90000546,Gvendargeisli / Þórðarsveigur,Þórðarsveigur,64.126337,-21.744283,Þórðarsveigi,Þórðarsveigs
90000547,Kristnibraut / Prestastígur,Prestastígur,64.126919,-21.752396,Prestastíg,Prestastígs
90000548,Ingunnarskóli,Ingunnarskóli,64.126812,-21.757564,Ingunnarskóla,Ingunnarskóla
90000549,Gvendargeisli / Sæmundarsel,Sæmundarsel,64.125966,-21.740398,Sæmundarseli,Sæmundarsels
90000550,Kristnibraut / Maríubaugur,Maríubaugur,64.127102,-21.767292,Maríubaugi,Maríubaugs
90000551,Biskupsgata,Biskupsgata,64.125667,-21.735566,Biskupsgötu,Biskupsgötu
90000552,Vínlandsleið / Húsasmiðjan,Húsasmiðjan,64.130542,-21.763813,Húsasmiðjunni,Húsmiðjunnar
90000553,Krókháls / GR,Krókháls / GR,64.125167,-21.775975,Krókhálsi / GR,Krókháls / GR
90000554,Krókháls / Stuðlaháls,Stuðlaháls,64.121663,-21.791149,Stuðlahálsi,Stuðlaháls
90000555,Krókháls / Hálsabraut,Hálsabraut,64.121601,-21.795694,Hálsabraut,Hálsabrautar
90000556,Grensásvegur / Skálagerði,Skálagerði,64.126062,-21.878182,Skálagerði,Skálagerðis
90000557,Grensásvegur / Breiðagerði,Breiðagerði,64.12604,-21.87778,Breiðagerði,Breiðagerðis
90000558,Stórhöfði / Tengivegur,Tengivegur,64.129084,-21.820368,Tengivegi,Tengivegar
90000559,Stórhöfði / Tengivegur,Tengivegur,64.129017,-21.819683,Tengivegi,Tengivegar
90000600,Vesturlandsvegur / Hálsar,Hálsar,64.124042,-21.802883,Hálsum,Hálsa
90000601,Bauhaus,Bauhaus,64.138647,-21.756366,Bauhaus,Bauhaus
90000609,Nauthólsvegur,Nauthólsvegur,64.130369,-21.930281,Nauthólsvegi,Nauthólsvegar
90000627,Dalbraut,Dalbraut,64.150638,-21.874601,Dalbraut,Dalbrautar
90000628,Hrafnista,Hrafnista,64.148988,-21.867222,Hrafnistu,Hrafnistu
90000629,Kleppsvegur / Hjallavegur,Hjallavegur,64.145761,-21.858683,Hjallavegi,Hjallavegar
90000630,Sæbraut / Kirkjusandur,Kirkjusandur,64.149555,-21.888833,Kirkjusandi,Kirkjusands
90000631,Sæbraut / Kirkjusandur,Kirkjusandur,64.149596,-21.889515,Kirkjusandi,Kirkjusands
90000632,Borgarholtsskóli,Borgarholtsskóli,64.150363,-21.784939,Borgarholtsskóla,Borgarholtsskóla
90000633,Borgarholtsskóli,Borgarholtsskóli,64.150337,-21.784784,Borgarholtsskóla,Borgarholtsskóla
90000634,Elliðabraut / Árvað,Árvað,64.100353,-21.778268,Árvaði,Árvaðs
90000635,Melavegur / Dvergaborgir,Dvergaborgir,64.152003,-21.798608,Dvergaborgum,Dvergaborga
90000636,Melavegur / Dvergaborgir,Dvergaborgir,64.151963,-21.798828,Dvergaborgum,Dvergaborga
90000644,Bauhaus,Bauhaus,64.138739,-21.756274,Bauhaus,Bauhaus
90000645,Vesturlandsvegur / Viðarhöfði,Viðarhöfði,64.124467,-21.798732,Viðarhöfða,Viðarhöfða
90000647,Korputorg,Korputorg,64.14339,-21.761766,Korputorgi,Korputorgs
90000661,Borgavegur / Gullengi,Gullengi,64.14578083,-21.78308932,Gullengi,Gullengis
90000702,Esjurætur,Esjurætur,64.208419,-21.712028,Esjurótum,Esjuróta
90000703,Klébergsskóli,Klébergsskóli,64.237889,-21.824185,Klébergsskóla,Klébergsskóla
90000704,Vallargrund / Esjugrund,Esjugrund,64.240824,-21.828048,Esjugrund,Esjugrundar
90000705,Esjuskáli,Esjuskáli,64.241862,-21.829999,Esjuskála,Esjuskála
90000707,Vallargrund / Esjugrund,Esjugrund,64.240629,-21.827924,Esjugrund,Esjugrundar
90000708,Klébergsskóli,Klébergsskóli,64.237805,-21.824264,Klébergsskóla,Klébergsskóla
90000711,Esjuskáli,Esjuskáli,64.241735,-21.82977,Esjuskála,Esjuskála
90000717,Vesturhólar / Höfðabakki,Höfðabakki,64.110748,-21.819954,Höfðabakka,Höfðabakka
90000718,Vesturhólar / Fýlshólar,Fýlshólar,64.11162,-21.817805,Fýlshólum,Fýlshóla
90000719,Vesturhólar / Hrafnhólar,Hrafnhólar,64.110622,-21.815554,Hrafnhólum,Hrafnhóla
90000720,Norðurhólar / Smyrilshólar,Smyrilshólar,64.11019,-21.809423,Smyrilshólum,Smyrilshóla
90000721,Norðurhólar / Stelkshólar,Stelkshólar,64.10909,-21.804492,Stelkshólum,Stelkshóla
90000722,Suðurhólar / Þrastarhólar,Þrastarhólar,64.107807,-21.808807,Þrastarhólum,Þrastarhóla
90000723,Suðurhólar / Austurberg,Austurberg,64.107845,-21.81604,Austurbergi,Austurbergs
90000724,Seljabraut / Seljaskógar,Seljaskógar,64.103092,-21.835326,Seljaskógum,Seljaskóga
90000725,Seljabraut / Engjasel,Engjasel,64.101909,-21.833665,Engjaseli,Engjasels
90000726,Seljabraut,Seljabraut,64.099638,-21.830507,Seljabraut,Seljabrautar
90000727,Seljabraut / Flúðasel,Flúðasel,64.098228,-21.828427,Flúðaseli,Flúðasels
90000728,Rofabær / Norðurás,Norðurás,64.114719,-21.787037,Norðurási,Norðuráss
90000729,Rofabær / Norðurás,Norðurás,64.114922,-21.787623,Norðurási,Norðuráss
90000730,Reynisvatnsvegur,Reynisvatnsvegur,64.130045,-21.747867,Reynisvatnsvegi,Reynisvatnsvegar
90000731,Hálsabraut,Hálsabraut,64.119654,-21.797871,Hálsabraut,Hálsabrautar
90000732,Bæjarbraut,Bæjarbraut,64.117652,-21.799352,Bæjarbraut,Bæjarbrautar
90000733,Bæjarbraut,Bæjarbraut,64.117725,-21.799091,Bæjarbraut,Bæjarbrautar
90000734,Hálsabraut,Hálsabraut,64.119641,-21.797586,Hálsabraut,Hálsabrautar
90000735,Reynisvatnsvegur,Reynisvatnsvegur,64.130147,-21.747973,Reynisvatnsvegi,Reynisvatnsvegar
90000736,Lokinhamrar / Bláhamrar,Bláhamrar,64.13694215,-21.8103788,Bláhömrum,Bláhamra
90000737,Víkurvegur / Borgavegur,Borgavegur,64.144149,-21.774937,Borgavegi,Borgavegar
90000738,Hallsvegur / Þvervegur,Þvervegur,64.140436,-21.779875,Þvervegi,Þvervegar
90000739,Hallsvegur / Þvervegur,Þvervegur,64.140501,-21.780348,Þvervegi,Þvervegar
90000740,Gagnvegur / Völundarhús,Völundarhús,64.138161,-21.773972,Völundarhúsum,Völundarhúsa
90000741,Gagnvegur / Völundarhús,Völundarhús,64.138281,-21.77421,Völundarthúsum,Völundarhúsa
90000742,Vínlandsleið / Guðríðarstígur,Guðríðarstígur,64.128723,-21.771012,Guðríðarstíg,Guðríðarstígs
90000743,Vínlandsleið / Guðríðarstígur,Guðríðarstígur,64.128686,-21.770842,Guðríðarstíg,Guðríðarstígs
90000744,Straumur / Nethylur,Nethylur,64.122195,-21.815114,Nethyl,Nethyls
90000745,Hamravík / Mosavegur,Mosavegur,64.151333,-21.775997,Mosavegi,Mosavegar
90000746,Hamravík / Mosavegur,Mosavegur,64.151452,-21.775901,Mosavegi,Mosavegar
90000747,Esjumelar,Esjumelar,64.194126,-21.697398,Esjumelum,Esjumela
90000748,Esjumelar,Esjumelar,64.194212,-21.697271,Esjumelum,Esjumela
90000749,Norðlingabraut / Helluvað,Helluvað,64.102703,-21.766723,Helluvaði,Helluvaðs
90000750,Norðlingabraut / Ferjuvað,Ferjuvað,64.103901,-21.771639,Ferjuvaði,Ferjuvaðs
90000751,Norðlingabraut / Bjallavað,Bjallavað,64.102903,-21.776744,Bjallavaði,Bjallavaðs
90000752,Norðlingabraut / Árvað,Árvað,64.101478,-21.778261,Árvaði,Árvaðs
90000753,Mímisbrunnur / Úlfarsbraut,Úlfarsbraut,64.134738,-21.745795,Úlfarsbraut,Úlfarsbrautar
90000754,Borgavegur / Gullengi,Gullengi,64.146047,-21.783243,Gullengi,Gullengis
90000755,Bitruháls,Bitruháls,64.121937,-21.80651,Bitruhálsi,Bitruháls
90000756,Grjótháls / Bitruháls,Bitruháls,64.123575,-21.803081,Bitruhálsi,Bitruháls
90000757,Hálsabraut / Grjótháls,Grjótháls,64.123163,-21.797097,Grjóthálsi,Grjótháls
90000758,Hálsabraut / Grjótháls,Grjótháls,64.123374,-21.796756,Grjóthálsi,Grjótháls
90000759,Grjótháls / Bitruháls,Bitruháls,64.123692,-21.803101,Bitruhálsi,Bitruháls
90000760,Bitruháls,Bitruháls,64.12195,-21.806758,Bitruhálsi,Bitruháls
90000761,Jónsgeisli / Reynisvatnsvegur,Reynisvatnsvegur,64.127761,-21.748444,Reynisvatnsvegi,Reynisvatnsvegar
90000762,Jónsgeisli / Kristnibraut,Kristnibraut,64.126533,-21.748187,Kristnibraut,Kristnibrautar
90000763,Lambhagavegur / Mímisbrunnur,Mímisbrunnur,64.134029,-21.750167,Mímisbrunni,Mímisbrunns
90000764,Reynisvatn,Reynisvatn,64.12640656,-21.73327655,Reynisvatni,Reynisvatns
90000765,Reynisvatnsvegur / Katrínarlind,Katrínarlind,64.12903083,-21.74025627,Katrínarlind,Katrínarlindar
90000766,Reynisvatnsvegur / Katrínarlind,Katrínarlind,64.12902966,-21.7403178,Katrínarlind,Katrínarlindar
90000767,Reynisvatn,Reynisvatn,64.12650557,-21.73373841,Reynisvatni,Reynisvatns
90000768,Gufunesbær,Gufunesbær,64.14418737,-21.80949248,Gufunesbæ,Gufunesbæjar
90000769,Egilshöll,Egilshöll,64.1459458,-21.77232849,Egilshöll,Egilshallar
90000770,Strandvegur / Rimaflöt,Rimaflöt,64.14471767,-21.80576295,Rimaflöt,Rimaflatar
90000771,Vesturlandsvegur / Úlfarsá,Úlfarsá,64.13531083,-21.76034533,Úlfarsá,Úlfarsár
90000772,Vesturlandsvegur / Úlfarsá,Úlfarsá,64.13558703,-21.76092795,Úlfarsá,Úlfarsár
90000773,Korpúlfsstaðavegur / Barðastaðir,Barðastaðir,64.155669,-21.751715,Barðastöðum,Barðastaða
90000774,Korpúlfsstaðavegur / Barðastaðir,Barðastaðir,64.15578,-21.751727,Barðastöðum,Barðastaða
90009980,Snúningur Fellaskóli,Snúningur Fellaskóli,64.101963,-21.82443,Snúningi Fellaskóla,Snúnings Fellaskóla
